# IVD_Sequences
#
# History:
#
# 2014-05-16 Combined registration of the Moji_Joho collection and of
#            sequences in that collection.
#
# 2012-07-02 File restored due to corruption on the server.
#
# 2012-03-02 Registration of additional sequences in the Adobe-Japan1
#            collection. Registration of additional sequences in the
#            Hanyo-Denshi collection.
#
# 2010-11-14 Combined registration of the Hanyo-Denshi collection and of
#            sequences in that collection.
#
# 2007-12-14 Combined registration of the Adobe-Japan1 collection and of
#            sequences in that collection.
#
# This file is part of the Unicode Ideographic Variation Database (IVD).
# For more details on the IVD, see UTS #37:
# http://www.unicode.org/reports/tr37/
#
# Copyright 2006-2014 Unicode, Inc.
# For terms of use, see: http://www.unicode.org/terms_of_use.html
#
3402 E0100; Adobe-Japan1; CID+13698
8EAA E0102; Moji_Joho; MJ025504
8EAB E0100; Adobe-Japan1; CID+2574
8EAB E0101; Hanyo-Denshi; JA3140
8EAB E0102; Hanyo-Denshi; TK01087860
8EAC E0100; Adobe-Japan1; CID+6842
8EAC E0101; Moji_Joho; MJ025506
8EAC E0102; Moji_Joho; MJ025507
8EAD E0100; Adobe-Japan1; CID+19868
8EAE E0100; Adobe-Japan1; CID+15175
8EAF E0100; Adobe-Japan1; CID+1765
8EAF E0101; Moji_Joho; MJ025510
8EAF E0102; Moji_Joho; MJ025511
8EB0 E0100; Adobe-Japan1; CID+6843
8EB0 E0101; Moji_Joho; MJ025512
8EB0 E0102; Moji_Joho; MJ025513
8EB1 E0100; Adobe-Japan1; CID+6845
8EB3 E0100; Adobe-Japan1; CID+15176
8EB5 E0100; Adobe-Japan1; CID+18743
8EB5 E0101; Hanyo-Denshi; JB6449
8EB5 E0102; Hanyo-Denshi; TK01087950
8EB6 E0100; Adobe-Japan1; CID+14083
8EBA E0100; Adobe-Japan1; CID+22630
8EBB E0100; Adobe-Japan1; CID+18744
8EBD E0100; Moji_Joho; MJ025526
8EBD E0101; Moji_Joho; MJ025527
8EBE E0100; Adobe-Japan1; CID+6846
8EBE E0101; Moji_Joho; MJ025528
8EBE E0102; Moji_Joho; MJ025529
8EC0 E0100; Adobe-Japan1; CID+7663
8EC0 E0101; Hanyo-Denshi; JB6452
8EC0 E0101; Moji_Joho; MJ025531
8EC0 E0102; Hanyo-Denshi; KS431630
8EC0 E0102; Moji_Joho; MJ025532
8EC1 E0100; Adobe-Japan1; CID+22631
8EC3 E0100; Adobe-Japan1; CID+22632
8EC4 E0100; Adobe-Japan1; CID+22633
8EC4 E0101; Hanyo-Denshi; JB6455
8EC4 E0101; Moji_Joho; MJ025536
8EC4 E0102; Hanyo-Denshi; KS431760
8EC4 E0102; Moji_Joho; MJ025537
8EC5 E0100; Adobe-Japan1; CID+6847
8EC5 E0101; Moji_Joho; MJ025538
8EC5 E0102; Moji_Joho; MJ025539
8EC6 E0100; Adobe-Japan1; CID+6844
8EC6 E0101; Moji_Joho; MJ025540
8EC6 E0102; Moji_Joho; MJ025541
8EC7 E0100; Adobe-Japan1; CID+22634
8EC8 E0100; Adobe-Japan1; CID+6848
8EC8 E0101; Moji_Joho; MJ025543
8EC8 E0102; Moji_Joho; MJ025544
8ECA E0100; Adobe-Japan1; CID+2306
8ECB E0100; Adobe-Japan1; CID+6849
8ECC E0100; Adobe-Japan1; CID+1610
8ECC E0101; Adobe-Japan1; CID+13430
8ECD E0100; Adobe-Japan1; CID+1801
8ECF E0100; Adobe-Japan1; CID+8631
8ED1 E0100; Adobe-Japan1; CID+15177
8ED2 E0100; Adobe-Japan1; CID+1890
8ED4 E0100; Adobe-Japan1; CID+20066
8ED4 E0101; Adobe-Japan1; CID+15178
8ED4 E0102; Hanyo-Denshi; JB6459
8ED4 E0102; Moji_Joho; MJ025557
8ED4 E0103; Hanyo-Denshi; KS432190
8ED4 E0103; Moji_Joho; MJ025558
8EDB E0100; Adobe-Japan1; CID+6850
8EDC E0100; Adobe-Japan1; CID+22635
8EDC E0101; Hanyo-Denshi; JB6460
8EDC E0102; Hanyo-Denshi; TK01088110
8EDF E0100; Adobe-Japan1; CID+3272
8EE2 E0100; Adobe-Japan1; CID+3128
8EE3 E0100; Adobe-Japan1; CID+6851
8EE8 E0100; Adobe-Japan1; CID+19869
8EEB E0100; Adobe-Japan1; CID+6854
8EED E0100; Adobe-Japan1; CID+22639
8EEE E0100; Adobe-Japan1; CID+22636
8EF0 E0100; Adobe-Japan1; CID+19870
8EF1 E0100; Adobe-Japan1; CID+22637
8EF1 E0101; Hanyo-Denshi; JB6464
8EF1 E0101; Moji_Joho; MJ025587
8EF1 E0102; Hanyo-Denshi; KS433130
8EF1 E0102; Moji_Joho; MJ025586
8EF7 E0100; Adobe-Japan1; CID+22638
8EF8 E0100; Adobe-Japan1; CID+2272
8EF9 E0100; Adobe-Japan1; CID+15179
8EFA E0100; Adobe-Japan1; CID+17142
8EFB E0100; Adobe-Japan1; CID+6853
8EFC E0100; Adobe-Japan1; CID+6852
8EFD E0100; Adobe-Japan1; CID+1840
8EFE E0100; Adobe-Japan1; CID+6855
8F00 E0100; Adobe-Japan1; CID+18748
8F02 E0100; Adobe-Japan1; CID+22640
8F03 E0100; Adobe-Japan1; CID+1457
8F03 E0101; Adobe-Japan1; CID+20226
8F03 E0102; Moji_Joho; MJ025605
8F03 E0103; Moji_Joho; MJ025606
8F05 E0100; Adobe-Japan1; CID+6857
8F07 E0100; Adobe-Japan1; CID+19871
8F08 E0100; Adobe-Japan1; CID+18749
8F09 E0100; Adobe-Japan1; CID+2124
8F0A E0100; Adobe-Japan1; CID+6856
8F0C E0100; Adobe-Japan1; CID+6865
8F0E E0100; Hanyo-Denshi; IP8F0E
8F0E E0101; Hanyo-Denshi; TK01088190
8F0F E0100; Adobe-Japan1; CID+22641
8F10 E0100; Adobe-Japan1; CID+22642
8F12 E0100; Adobe-Japan1; CID+6859
8F13 E0100; Adobe-Japan1; CID+6861
8F13 E0101; Adobe-Japan1; CID+7870
8F13 E0102; Hanyo-Denshi; JA7746
8F13 E0102; Moji_Joho; MJ025623
8F13 E0103; Hanyo-Denshi; FT1993S
8F13 E0103; Moji_Joho; MJ025624
8F14 E0100; Adobe-Japan1; CID+3637
8F15 E0100; Adobe-Japan1; CID+6858
8F16 E0100; Adobe-Japan1; CID+22643
8F16 E0101; Hanyo-Denshi; JB6475
8F16 E0102; Hanyo-Denshi; TK01088270
8F17 E0100; Adobe-Japan1; CID+15180
8F18 E0100; Adobe-Japan1; CID+19872
8F19 E0100; Adobe-Japan1; CID+6860
8F1B E0100; Adobe-Japan1; CID+6864
8F1C E0100; Adobe-Japan1; CID+6862
8F1D E0100; Adobe-Japan1; CID+1611
8F1D E0101; Hanyo-Denshi; JA2117
8F1D E0101; Moji_Joho; MJ025635
8F1D E0102; Hanyo-Denshi; JTBC1D
8F1D E0102; Moji_Joho; MJ025636
8F1D E0103; Hanyo-Denshi; TK01088350
8F1E E0100; Adobe-Japan1; CID+17143
8F1E E0101; Hanyo-Denshi; JB6478
8F1E E0101; Moji_Joho; MJ025637
8F1E E0102; Hanyo-Denshi; IB2993
8F1E E0102; Moji_Joho; MJ025638
8F1F E0100; Adobe-Japan1; CID+6863
8F20 E0100; Adobe-Japan1; CID+22644
8F21 E0100; Adobe-Japan1; CID+22645
8F23 E0100; Adobe-Japan1; CID+22646
8F24 E0100; Hanyo-Denshi; IB0909
8F24 E0100; Moji_Joho; MJ025645
8F24 E0101; Hanyo-Denshi; IP8F24
8F24 E0101; Moji_Joho; MJ025644
8F25 E0100; Adobe-Japan1; CID+19873
8F26 E0100; Adobe-Japan1; CID+6866
8F27 E0100; Adobe-Japan1; CID+19874
8F28 E0100; Adobe-Japan1; CID+22647
8F29 E0100; Adobe-Japan1; CID+3344
8F29 E0101; Adobe-Japan1; CID+13488
8F29 E0102; Moji_Joho; MJ025650
8F29 E0103; Moji_Joho; MJ025651
8F2A E0100; Adobe-Japan1; CID+4000
8F2A E0101; Hanyo-Denshi; JA4656
8F2A E0102; Hanyo-Denshi; TK01088210
8F2B E0100; Adobe-Japan1; CID+18750
8F2C E0100; Adobe-Japan1; CID+19875
8F2D E0100; Adobe-Japan1; CID+17144
8F2E E0100; Adobe-Japan1; CID+22648
8F2F E0100; Adobe-Japan1; CID+2366
8F2F E0101; Adobe-Japan1; CID+13456
8F33 E0100; Adobe-Japan1; CID+6867
8F34 E0100; Adobe-Japan1; CID+22649
8F35 E0100; Adobe-Japan1; CID+19876
8F35 E0101; Hanyo-Denshi; JB6489
8F35 E0102; Hanyo-Denshi; TK01088280
8F36 E0100; Adobe-Japan1; CID+15181
8F37 E0100; Adobe-Japan1; CID+22650
8F38 E0100; Adobe-Japan1; CID+3852
8F38 E0101; Adobe-Japan1; CID+14069
8F38 E0102; Hanyo-Denshi; JA4502
8F38 E0102; Moji_Joho; MJ025669
8F38 E0103; Hanyo-Denshi; JTBC1F
8F38 E0103; Moji_Joho; MJ025668
8F38 E0104; Hanyo-Denshi; TK01088290
8F39 E0100; Adobe-Japan1; CID+6869
8F3A E0100; Adobe-Japan1; CID+19877
8F3B E0100; Adobe-Japan1; CID+6868
8F3E E0100; Adobe-Japan1; CID+6872
8F3F E0100; Adobe-Japan1; CID+3883
8F40 E0100; Adobe-Japan1; CID+18751
8F41 E0100; Adobe-Japan1; CID+22651
8F42 E0100; Adobe-Japan1; CID+6871
8F43 E0100; Adobe-Japan1; CID+19878
8F44 E0100; Adobe-Japan1; CID+1483
8F44 E0101; Adobe-Japan1; CID+13685
8F44 E0102; Adobe-Japan1; CID+20227
8F44 E0103; Hanyo-Denshi; JA1977
8F44 E0103; Moji_Joho; MJ025683
8F44 E0104; Hanyo-Denshi; KS435180
8F44 E0104; Moji_Joho; MJ025682
8F44 E0105; Hanyo-Denshi; JTBC22
8F44 E0105; Moji_Joho; MJ025684
8F45 E0100; Adobe-Japan1; CID+6870
8F46 E0100; Adobe-Japan1; CID+6875
8F47 E0100; Adobe-Japan1; CID+19879
8F49 E0100; Adobe-Japan1; CID+6874
8F49 E0101; Hanyo-Denshi; JA7759
8F49 E0102; Hanyo-Denshi; TK01088340
8F49 E0103; Hanyo-Denshi; TK01088360
8F49 E0104; Hanyo-Denshi; TK01088370
8F4A E0100; Adobe-Japan1; CID+18752
8F4C E0100; Adobe-Japan1; CID+6873
8F4C E0101; Hanyo-Denshi; JA7758
8F4C E0101; Moji_Joho; MJ025692
8F4C E0102; Hanyo-Denshi; FT2580
8F4C E0102; Moji_Joho; MJ025693
8F4D E0100; Adobe-Japan1; CID+3116
8F4E E0100; Adobe-Japan1; CID+6876
8F4F E0100; Adobe-Japan1; CID+22652
8F51 E0100; Adobe-Japan1; CID+19880
8F52 E0100; Adobe-Japan1; CID+22653
8F52 E0101; Hanyo-Denshi; JB6505
8F52 E0101; Moji_Joho; MJ025699
8F52 E0102; Hanyo-Denshi; KS436110
8F52 E0102; Moji_Joho; MJ025700
8F53 E0100; Adobe-Japan1; CID+22654
8F54 E0100; Adobe-Japan1; CID+17145
8F54 E0101; Hanyo-Denshi; JB6507
8F54 E0101; Moji_Joho; MJ025703
8F54 E0102; Hanyo-Denshi; JTBC25S
8F54 E0102; Moji_Joho; MJ025702
8F55 E0100; Adobe-Japan1; CID+19881
8F55 E0101; Hanyo-Denshi; JB6508
8F55 E0101; Moji_Joho; MJ025704
8F55 E0102; Hanyo-Denshi; KS435920
8F55 E0102; Moji_Joho; MJ025705
8F57 E0100; Adobe-Japan1; CID+6877
8F58 E0100; Adobe-Japan1; CID+18753
8F5C E0100; Adobe-Japan1; CID+6878
8F5D E0100; Adobe-Japan1; CID+22655
8F5E E0100; Adobe-Japan1; CID+22656
8F5F E0100; Adobe-Japan1; CID+2046
8F61 E0100; Adobe-Japan1; CID+1787
8F62 E0100; Adobe-Japan1; CID+6879
8F63 E0100; Adobe-Japan1; CID+6880
8F64 E0100; Adobe-Japan1; CID+6881
8F65 E0100; Adobe-Japan1; CID+22657
8F65 E0101; Hanyo-Denshi; JB6512
8F65 E0101; Moji_Joho; MJ025722
8F65 E0102; Hanyo-Denshi; KS436710
8F65 E0102; Moji_Joho; MJ025723
8F89 E0100; Hanyo-Denshi; TK01008430
8F89 E0101; Hanyo-Denshi; TK01088160
8F9B E0100; Adobe-Japan1; CID+2575
8F9B E0101; Hanyo-Denshi; JA3141
8F9B E0101; Moji_Joho; MJ025725
8F9B E0102; Hanyo-Denshi; KS436800
8F9B E0102; Moji_Joho; MJ025726
8F9C E0100; Adobe-Japan1; CID+6882
8F9D E0100; Adobe-Japan1; CID+22658
8F9E E0100; Adobe-Japan1; CID+2265
8F9F E0100; Adobe-Japan1; CID+6883
8FA0 E0100; Adobe-Japan1; CID+19882
8FA1 E0100; Adobe-Japan1; CID+19883
8FA2 E0100; Adobe-Japan1; CID+19884
8FA3 E0100; Adobe-Japan1; CID+6884
8FA4 E0100; Adobe-Japan1; CID+18755
8FA5 E0100; Adobe-Japan1; CID+19885
8FA5 E0101; Hanyo-Denshi; JB6517
8FA5 E0101; Moji_Joho; MJ025736
8FA5 E0102; Hanyo-Denshi; KS437060
8FA5 E0102; Moji_Joho; MJ058832
8FA6 E0100; Adobe-Japan1; CID+15182
8FA7 E0100; Adobe-Japan1; CID+4278
8FA8 E0100; Adobe-Japan1; CID+4277
8FA8 E0101; Hanyo-Denshi; JA4994
8FA8 E0101; Moji_Joho; MJ025739
8FA8 E0102; Hanyo-Denshi; JTAE2DS
8FA8 E0102; Moji_Joho; MJ059380
8FA8 E0103; Hanyo-Denshi; JTAE2CS
8FA8 E0103; Moji_Joho; MJ058833
8FAC E0100; Moji_Joho; MJ025740
8FAC E0101; Moji_Joho; MJ025741
8FAD E0100; Adobe-Japan1; CID+6885
8FAD E0101; Hanyo-Denshi; JA7770
8FAD E0101; Moji_Joho; MJ025742
8FAD E0102; Hanyo-Denshi; FT2583
8FAD E0102; Moji_Joho; MJ025743
8FAE E0100; Adobe-Japan1; CID+6143
8FAF E0100; Adobe-Japan1; CID+6886
8FB0 E0100; Adobe-Japan1; CID+2914
8FB1 E0100; Adobe-Japan1; CID+2545
8FB1 E0101; Hanyo-Denshi; JA3111
8FB1 E0101; Moji_Joho; MJ025747
8FB1 E0102; Hanyo-Denshi; KS084610
8FB1 E0102; Moji_Joho; MJ057352
8FB1 E0103; Hanyo-Denshi; KS437430
8FB1 E0103; Moji_Joho; MJ025748
8FB2 E0100; Adobe-Japan1; CID+3318
8FB4 E0100; Adobe-Japan1; CID+18756
8FB4 E0101; Hanyo-Denshi; JD8972
8FB4 E0102; Hanyo-Denshi; TK01088540
8FB5 E0100; Adobe-Japan1; CID+15183
8FB6 E0100; Adobe-Japan1; CID+15184
8FB6 E0101; Adobe-Japan1; CID+15403
8FB6 E0102; Hanyo-Denshi; JD8973
8FB6 E0103; Hanyo-Denshi; JB6520
8FB6 E0103; Moji_Joho; MJ025753
8FB6 E0104; Hanyo-Denshi; KS437600
8FB6 E0104; Moji_Joho; MJ058837
8FB7 E0100; Adobe-Japan1; CID+6887
8FB7 E0101; Hanyo-Denshi; JA7772
8FB7 E0101; Moji_Joho; MJ025755
8FB7 E0102; Hanyo-Denshi; FT2584
8FB7 E0102; Moji_Joho; MJ025754
8FB8 E0100; Adobe-Japan1; CID+22659
8FBA E0100; Adobe-Japan1; CID+3621
8FBA E0101; Hanyo-Denshi; JA4253
8FBA E0101; Moji_Joho; MJ025758
8FBA E0102; Hanyo-Denshi; KS437740
8FBA E0102; Moji_Joho; MJ025759
8FBB E0100; Adobe-Japan1; CID+3056
8FBB E0101; Adobe-Japan1; CID+8267
8FBB E0102; Hanyo-Denshi; JA3652
8FBB E0102; Moji_Joho; MJ025760
8FBB E0103; Hanyo-Denshi; FT1867
8FBB E0103; Moji_Joho; MJ025761
8FBB E0104; Hanyo-Denshi; TK01088560
8FBB E0105; Hanyo-Denshi; TK01088690
8FBC E0100; Adobe-Japan1; CID+2064
8FBC E0101; Adobe-Japan1; CID+13779
8FBC E0102; Hanyo-Denshi; JA2594
8FBC E0102; Moji_Joho; MJ025762
8FBC E0103; Hanyo-Denshi; JTBC2E
8FBC E0103; Moji_Joho; MJ025763
8FBE E0100; Adobe-Japan1; CID+22660
8FBE E0101; Hanyo-Denshi; JB6522
8FBE E0101; Moji_Joho; MJ025766
8FBE E0102; Hanyo-Denshi; IB0914
8FBE E0102; Moji_Joho; MJ025765
8FBF E0100; Adobe-Japan1; CID+2919
8FBF E0101; Adobe-Japan1; CID+7735
8FBF E0102; Hanyo-Denshi; JA3509
8FBF E0102; Moji_Joho; MJ025767
8FBF E0103; Hanyo-Denshi; FT1855
8FBF E0103; Moji_Joho; MJ025768
8FC0 E0100; Adobe-Japan1; CID+22661
8FC1 E0100; Adobe-Japan1; CID+18758
8FC1 E0101; Hanyo-Denshi; JB6524
8FC1 E0102; Hanyo-Denshi; TK01088630
8FC2 E0100; Adobe-Japan1; CID+1228
8FC2 E0101; Adobe-Japan1; CID+7638
8FC2 E0102; Hanyo-Denshi; JA1710
8FC2 E0102; Moji_Joho; MJ025772
8FC2 E0103; Hanyo-Denshi; FT1756
8FC2 E0103; Moji_Joho; MJ025773
8FC3 E0100; Hanyo-Denshi; IB0915
8FC3 E0100; Moji_Joho; MJ025774
8FC3 E0101; Hanyo-Denshi; IP8FC3
8FC3 E0101; Moji_Joho; MJ025775
8FC3 E0102; Hanyo-Denshi; KS438220
8FC3 E0102; Moji_Joho; MJ025776
8FC4 E0100; Adobe-Japan1; CID+3750
8FC4 E0101; Adobe-Japan1; CID+7980
8FC4 E0102; Hanyo-Denshi; JA4388
8FC4 E0102; Moji_Joho; MJ025777
8FC4 E0103; Hanyo-Denshi; FT1924
8FC4 E0103; Moji_Joho; MJ025778
8FC5 E0100; Adobe-Japan1; CID+2589
8FC5 E0101; Adobe-Japan1; CID+13862
8FC5 E0102; Adobe-Japan1; CID+20228
8FC5 E0103; Hanyo-Denshi; JA3155
8FC5 E0103; Moji_Joho; MJ025779
8FC5 E0104; Hanyo-Denshi; JTBC39
8FC5 E0104; Moji_Joho; MJ025780
8FC6 E0100; Adobe-Japan1; CID+18759
8FC6 E0101; Adobe-Japan1; CID+15185
8FC6 E0102; Hanyo-Denshi; JB6525
8FC6 E0102; Moji_Joho; MJ025782
8FC6 E0103; Hanyo-Denshi; IB0916
8FC6 E0103; Moji_Joho; MJ025781
8FC7 E0100; Hanyo-Denshi; IP8FC7
8FC7 E0101; Hanyo-Denshi; TK01088640
8FC8 E0100; Adobe-Japan1; CID+14233
8FCA E0100; Adobe-Japan1; CID+18761
8FCA E0101; Hanyo-Denshi; JB6526
8FCA E0101; Moji_Joho; MJ025787
8FCA E0102; Hanyo-Denshi; IB0917
8FCA E0102; Moji_Joho; MJ025786
8FCB E0100; Adobe-Japan1; CID+22662
8FCB E0101; Hanyo-Denshi; JB6527
8FCB E0101; Moji_Joho; MJ025789
8FCB E0102; Hanyo-Denshi; IB0919
8FCB E0102; Moji_Joho; MJ025788
8FCD E0100; Adobe-Japan1; CID+18762
8FCD E0101; Hanyo-Denshi; JB6528
8FCD E0101; Moji_Joho; MJ025792
8FCD E0102; Hanyo-Denshi; IB0920
8FCD E0102; Moji_Joho; MJ025791
8FCE E0100; Adobe-Japan1; CID+1844
8FCE E0101; Adobe-Japan1; CID+13742
8FCE E0102; Hanyo-Denshi; JA2362
8FCE E0102; Moji_Joho; MJ025793
8FCE E0103; Hanyo-Denshi; JTBC4C
8FCE E0103; Moji_Joho; MJ025794
8FD0 E0100; Adobe-Japan1; CID+22663
8FD0 E0101; Hanyo-Denshi; JB6529
8FD0 E0102; Hanyo-Denshi; TK01088740
8FD1 E0100; Adobe-Japan1; CID+1753
8FD1 E0101; Adobe-Japan1; CID+13730
8FD1 E0102; Hanyo-Denshi; JA2265
8FD1 E0102; Moji_Joho; MJ025798
8FD1 E0103; Hanyo-Denshi; JTBC4B
8FD1 E0103; Moji_Joho; MJ025799
8FD1 E0104; Hanyo-Denshi; TK01088870
8FD2 E0100; Adobe-Japan1; CID+22664
8FD2 E0101; Hanyo-Denshi; JB6530
8FD2 E0101; Moji_Joho; MJ025801
8FD2 E0102; Hanyo-Denshi; IB0921
8FD2 E0102; Moji_Joho; MJ025800
8FD3 E0100; Adobe-Japan1; CID+18763
8FD3 E0101; Hanyo-Denshi; JB6531
8FD3 E0101; Moji_Joho; MJ025804
8FD3 E0102; Hanyo-Denshi; IB0386
8FD3 E0102; Moji_Joho; MJ025803
8FD3 E0103; Hanyo-Denshi; IB0922
8FD3 E0103; Moji_Joho; MJ025802
8FD4 E0100; Adobe-Japan1; CID+3622
8FD4 E0101; Adobe-Japan1; CID+14016
8FD4 E0102; Adobe-Japan1; CID+20229
8FD4 E0103; Hanyo-Denshi; JA4254
8FD4 E0103; Moji_Joho; MJ025805
8FD4 E0104; Hanyo-Denshi; JTBC4D
8FD4 E0104; Moji_Joho; MJ025806
8FD5 E0100; Adobe-Japan1; CID+18764
8FD5 E0101; Hanyo-Denshi; JB6532
8FD5 E0101; Moji_Joho; MJ025808
8FD5 E0102; Hanyo-Denshi; IB0924
8FD5 E0102; Moji_Joho; MJ025807
8FDA E0100; Adobe-Japan1; CID+6888
8FDA E0101; Hanyo-Denshi; JA7773
8FDA E0101; Moji_Joho; MJ025813
8FDA E0102; Hanyo-Denshi; FT2585
8FDA E0102; Moji_Joho; MJ025812
8FE0 E0100; Adobe-Japan1; CID+15186
8FE0 E0101; Hanyo-Denshi; JB6533
8FE0 E0101; Moji_Joho; MJ025818
8FE0 E0102; Hanyo-Denshi; IB0926
8FE0 E0102; Moji_Joho; MJ025817
8FE1 E0100; Hanyo-Denshi; IB0927
8FE1 E0100; Moji_Joho; MJ025819
8FE1 E0101; Hanyo-Denshi; IP8FE1
8FE1 E0101; Moji_Joho; MJ025820
8FE2 E0100; Adobe-Japan1; CID+6890
8FE2 E0101; Hanyo-Denshi; JA7775
8FE2 E0101; Moji_Joho; MJ025822
8FE2 E0102; Hanyo-Denshi; FT2587
8FE2 E0102; Moji_Joho; MJ025821
8FE3 E0100; Adobe-Japan1; CID+22665
8FE3 E0101; Hanyo-Denshi; JB6534
8FE3 E0101; Moji_Joho; MJ025824
8FE3 E0102; Hanyo-Denshi; IB0928
8FE3 E0102; Moji_Joho; MJ025823
8FE4 E0100; Adobe-Japan1; CID+15187
8FE4 E0101; Hanyo-Denshi; JB6535
8FE4 E0101; Moji_Joho; MJ025826
8FE4 E0102; Hanyo-Denshi; IB0929
8FE4 E0102; Moji_Joho; MJ025825
8FE5 E0100; Adobe-Japan1; CID+6889
8FE5 E0101; Hanyo-Denshi; JA7774
8FE5 E0101; Moji_Joho; MJ025828
8FE5 E0102; Hanyo-Denshi; FT2586
8FE5 E0102; Moji_Joho; MJ025827
8FE6 E0100; Adobe-Japan1; CID+1376
8FE6 E0101; Adobe-Japan1; CID+7647
8FE6 E0102; Hanyo-Denshi; JA1864
8FE6 E0102; Moji_Joho; MJ025829
8FE6 E0103; Hanyo-Denshi; FT1764
8FE6 E0103; Moji_Joho; MJ025830
8FE7 E0100; Hanyo-Denshi; IP8FE7
8FE7 E0101; Hanyo-Denshi; TK01088900
8FE8 E0100; Adobe-Japan1; CID+17147
8FE8 E0101; Hanyo-Denshi; JB6536
8FE8 E0101; Moji_Joho; MJ025834
8FE8 E0102; Hanyo-Denshi; IB0931
8FE8 E0102; Moji_Joho; MJ025833
8FE9 E0100; Adobe-Japan1; CID+3278
8FE9 E0101; Adobe-Japan1; CID+7872
8FE9 E0102; Hanyo-Denshi; JA3886
8FE9 E0102; Moji_Joho; MJ025835
8FE9 E0103; Hanyo-Denshi; KS439040S
8FE9 E0103; Moji_Joho; MJ025836
8FE9 E0104; Hanyo-Denshi; FT2001S
8FE9 E0104; Moji_Joho; MJ025837
8FEA E0100; Adobe-Japan1; CID+6891
8FEA E0101; Adobe-Japan1; CID+7871
8FEA E0102; Hanyo-Denshi; JA7776
8FEA E0102; Moji_Joho; MJ025838
8FEA E0103; Hanyo-Denshi; FT1994
8FEA E0103; Moji_Joho; MJ025839
8FEB E0100; Adobe-Japan1; CID+3373
8FEB E0101; Adobe-Japan1; CID+13978
8FEB E0102; Hanyo-Denshi; JA3987
8FEB E0102; Moji_Joho; MJ025840
8FEB E0103; Hanyo-Denshi; JTBC60
8FEB E0103; Moji_Joho; MJ025841
8FEC E0100; Hanyo-Denshi; IP8FEC
8FEC E0100; Moji_Joho; MJ025843
8FEC E0101; Hanyo-Denshi; KS438840
8FEC E0101; Moji_Joho; MJ025842
8FED E0100; Adobe-Japan1; CID+3117
8FED E0101; Adobe-Japan1; CID+13947
8FED E0102; Hanyo-Denshi; JA3719
8FED E0102; Moji_Joho; MJ025844
8FED E0103; Hanyo-Denshi; JTBC62
8FED E0103; Moji_Joho; MJ025845
8FEE E0100; Adobe-Japan1; CID+17148
8FEE E0101; Hanyo-Denshi; JB6537
8FEE E0101; Moji_Joho; MJ025847
8FEE E0102; Hanyo-Denshi; IB0933
8FEE E0102; Moji_Joho; MJ025846
8FEF E0100; Adobe-Japan1; CID+6892
8FEF E0101; Adobe-Japan1; CID+14227
8FEF E0102; Hanyo-Denshi; JA7777
8FEF E0102; Moji_Joho; MJ025848
8FEF E0103; Hanyo-Denshi; JTBC5E
8FEF E0103; Moji_Joho; MJ025850
8FEF E0104; Hanyo-Denshi; KS439500
8FEF E0104; Moji_Joho; MJ025849
8FF0 E0100; Adobe-Japan1; CID+2396
8FF0 E0101; Adobe-Japan1; CID+13822
8FF0 E0102; Hanyo-Denshi; JA2950
8FF0 E0102; Moji_Joho; MJ025851
8FF0 E0103; Hanyo-Denshi; JTBC63
8FF0 E0103; Moji_Joho; MJ025852
8FF0 E0104; Hanyo-Denshi; KS438820
8FF0 E0104; Moji_Joho; MJ058845
8FF1 E0100; Adobe-Japan1; CID+18765
8FF1 E0101; Hanyo-Denshi; JB6538
8FF1 E0101; Moji_Joho; MJ025854
8FF1 E0102; Hanyo-Denshi; IB0934
8FF1 E0102; Moji_Joho; MJ025853
8FF4 E0100; Adobe-Japan1; CID+6894
8FF4 E0101; Hanyo-Denshi; JA7779
8FF4 E0101; Moji_Joho; MJ025857
8FF4 E0102; Hanyo-Denshi; FT2590
8FF4 E0102; Moji_Joho; MJ025856
8FF5 E0100; Adobe-Japan1; CID+18766
8FF5 E0101; Hanyo-Denshi; JB6539
8FF5 E0101; Moji_Joho; MJ025859
8FF5 E0102; Hanyo-Denshi; JTBC69
8FF5 E0102; Moji_Joho; MJ025858
8FF6 E0100; Adobe-Japan1; CID+15188
8FF6 E0101; Adobe-Japan1; CID+20230
8FF6 E0102; Hanyo-Denshi; JB6540
8FF6 E0103; Hanyo-Denshi; TK01041340
8FF7 E0100; Adobe-Japan1; CID+3790
8FF7 E0101; Adobe-Japan1; CID+14054
8FF7 E0102; Hanyo-Denshi; JA4434
8FF7 E0102; Moji_Joho; MJ025861
8FF7 E0103; Hanyo-Denshi; JTBC79
8FF7 E0103; Moji_Joho; MJ025862
8FF8 E0100; Adobe-Japan1; CID+6909
8FF8 E0101; Hanyo-Denshi; JA7794
8FF8 E0101; Moji_Joho; MJ025863
8FF8 E0102; Hanyo-Denshi; FT2611
8FF8 E0102; Moji_Joho; MJ025864
8FF9 E0100; Adobe-Japan1; CID+6896
8FF9 E0101; Hanyo-Denshi; JA7781
8FF9 E0101; Moji_Joho; MJ025866
8FF9 E0102; Hanyo-Denshi; FT2592
8FF9 E0102; Moji_Joho; MJ025865
8FFA E0100; Adobe-Japan1; CID+6897
8FFA E0101; Adobe-Japan1; CID+14229
8FFA E0102; Hanyo-Denshi; JA7782
8FFA E0102; Moji_Joho; MJ025868
8FFA E0103; Hanyo-Denshi; FT2593
8FFA E0103; Moji_Joho; MJ025867
8FFA E0104; Hanyo-Denshi; TK01089160
